0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.050000 0.000000 0.000000 0.000000
0.000000 0.100000 0.000000 0.000000 0.000000
0.000000 0.150000 0.000000 0.000000 0.000000
0.000000 0.200000 0.000000 0.000000 0.000000
0.000000 0.250000 0.000000 0.000000 0.000000
0.000000 0.300000 0.000000 0.000000 0.000000
0.000000 0.350000 0.000000 0.000000 0.000000
0.000000 0.400000 0.000000 0.000000 0.000000
0.000000 0.450000 0.000000 0.000000 0.000000
0.000000 0.500000 0.000000 0.000000 0.000000
0.000000 0.550000 0.000000 0.000000 0.000000
0.000000 0.600000 0.000000 0.000000 0.000000
0.000000 0.650000 0.000000 0.000000 0.000000
0.000000 0.700000 0.000000 0.000000 0.000000
0.000000 0.750000 0.000000 0.000000 0.000000
0.000000 0.800000 0.000000 0.000000 0.000000
0.000000 0.850000 0.000000 0.000000 0.000000
0.000000 0.900000 0.000000 0.000000 0.000000
0.000000 0.950000 0.000000 0.000000 0.000000
0.000000 1.000000 0.000000 0.000000 0.000000

0.050000 0.000000 0.000000 0.000000 0.000000
0.050000 0.050000 0.000000 0.000000 0.000000
0.050000 0.100000 0.000000 0.000000 0.000000
0.050000 0.150000 0.000000 0.000000 0.000000
0.050000 0.200000 0.000000 0.000000 0.000000
0.050000 0.250000 0.000000 0.000000 0.000000
0.050000 0.300000 0.000000 0.000000 0.000000
0.050000 0.350000 0.000000 0.000000 0.000000
0.050000 0.400000 0.000000 0.000000 0.000000
0.050000 0.450000 0.000000 0.000000 0.000000
0.050000 0.500000 0.000000 0.000000 0.000000
0.050000 0.550000 0.000000 0.000000 0.000000
0.050000 0.600000 0.000000 0.000000 0.000000
0.050000 0.650000 0.000000 0.000000 0.000000
0.050000 0.700000 0.000000 0.000000 0.000000
0.050000 0.750000 0.000000 0.000000 0.000000
0.050000 0.800000 0.000000 0.000000 0.000000
0.050000 0.850000 0.000000 0.000000 0.000000
0.050000 0.900000 0.000000 0.000000 0.000000
0.050000 0.950000 0.000000 0.000000 0.000000
0.050000 1.000000 0.000000 0.000000 0.000000

0.100000 0.000000 0.000000 0.000000 0.000000
0.100000 0.050000 0.000000 0.000000 0.000000
0.100000 0.100000 0.000000 0.000000 0.000000
0.100000 0.150000 0.000000 0.000000 0.000000
0.100000 0.200000 0.000000 0.000000 0.000000
0.100000 0.250000 0.000000 0.000000 0.000000
0.100000 0.300000 0.000000 0.000000 0.000000
0.100000 0.350000 0.000000 0.000000 0.000000
0.100000 0.400000 0.000000 0.000000 0.000000
0.100000 0.450000 0.000000 0.000000 0.000000
0.100000 0.500000 0.000000 0.000000 0.000000
0.100000 0.550000 0.000000 0.000000 0.000000
0.100000 0.600000 0.000000 0.000000 0.000000
0.100000 0.650000 0.000000 0.000000 0.000000
0.100000 0.700000 0.000000 0.000000 0.000000
0.100000 0.750000 0.000000 0.000000 0.000000
0.100000 0.800000 0.000000 0.000000 0.000000
0.100000 0.850000 0.000000 0.000000 0.000000
0.100000 0.900000 0.000000 0.000000 0.000000
0.100000 0.950000 0.000000 0.000000 0.000000
0.100000 1.000000 0.000000 0.000000 0.000000

0.150000 0.000000 0.000000 0.000000 0.000000
0.150000 0.050000 0.000000 0.000000 0.000000
0.150000 0.100000 0.000000 0.000000 0.000000
0.150000 0.150000 0.000000 0.000000 0.000000
0.150000 0.200000 0.000000 0.000000 0.000000
0.150000 0.250000 0.000000 0.000000 0.000000
0.150000 0.300000 0.000000 0.000000 0.000000
0.150000 0.350000 0.000000 0.000000 0.000000
0.150000 0.400000 0.000000 0.000000 0.000000
0.150000 0.450000 0.000000 0.000000 0.000000
0.150000 0.500000 0.000000 0.000000 0.000000
0.150000 0.550000 0.000000 0.000000 0.000000
0.150000 0.600000 0.000000 0.000000 0.000000
0.150000 0.650000 0.000000 0.000000 0.000000
0.150000 0.700000 0.000000 0.000000 0.000000
0.150000 0.750000 0.000000 0.000000 0.000000
0.150000 0.800000 0.000000 0.000000 0.000000
0.150000 0.850000 0.000000 0.000000 0.000000
0.150000 0.900000 0.000000 0.000000 0.000000
0.150000 0.950000 0.000000 0.000000 0.000000
0.150000 1.000000 0.000000 0.000000 0.000000

0.200000 0.000000 0.000000 0.000000 0.000000
0.200000 0.050000 0.000000 0.000000 0.000000
0.200000 0.100000 0.000000 0.000000 0.000000
0.200000 0.150000 0.000000 0.000000 0.000000
0.200000 0.200000 0.000000 0.000000 0.000000
0.200000 0.250000 0.000000 0.000000 0.000000
0.200000 0.300000 0.000000 0.000000 0.000000
0.200000 0.350000 0.000000 0.000000 0.000000
0.200000 0.400000 0.000000 0.000000 0.000000
0.200000 0.450000 0.000000 0.000000 0.000000
0.200000 0.500000 0.000000 0.000000 0.000000
0.200000 0.550000 0.000000 0.000000 0.000000
0.200000 0.600000 0.000000 0.000000 0.000000
0.200000 0.650000 0.000000 0.000000 0.000000
0.200000 0.700000 0.000000 0.000000 0.000000
0.200000 0.750000 0.000000 0.000000 0.000000
0.200000 0.800000 0.000000 0.000000 0.000000
0.200000 0.850000 0.000000 0.000000 0.000000
0.200000 0.900000 0.000000 0.000000 0.000000
0.200000 0.950000 0.000000 0.000000 0.000000
0.200000 1.000000 0.000000 0.000000 0.000000

0.250000 0.000000 0.000000 0.000000 0.000000
0.250000 0.050000 0.000000 0.000000 0.000000
0.250000 0.100000 0.000000 0.000000 0.000000
0.250000 0.150000 0.000000 0.000000 0.000000
0.250000 0.200000 0.000000 0.000000 0.000000
0.250000 0.250000 0.000000 0.000000 0.000000
0.250000 0.300000 0.000000 0.000000 0.000000
0.250000 0.350000 0.000000 0.000000 0.000000
0.250000 0.400000 0.000000 0.000000 0.000000
0.250000 0.450000 0.000000 0.000000 0.000000
0.250000 0.500000 0.000000 0.000000 0.000000
0.250000 0.550000 0.000000 0.000000 0.000000
0.250000 0.600000 0.000000 0.000000 0.000000
0.250000 0.650000 0.000000 0.000000 0.000000
0.250000 0.700000 0.000000 0.000000 0.000000
0.250000 0.750000 0.000000 0.000000 0.000000
0.250000 0.800000 0.000000 0.000000 0.000000
0.250000 0.850000 0.000000 0.000000 0.000000
0.250000 0.900000 0.000000 0.000000 0.000000
0.250000 0.950000 0.000000 0.000000 0.000000
0.250000 1.000000 0.000000 0.000000 0.000000

0.300000 0.000000 0.000000 0.000000 0.000000
0.300000 0.050000 0.000000 0.000000 0.000000
0.300000 0.100000 0.000000 0.000000 0.000000
0.300000 0.150000 0.000000 0.000000 0.000000
0.300000 0.200000 0.000000 0.000000 0.000000
0.300000 0.250000 0.000000 0.000000 0.000000
0.300000 0.300000 0.000000 0.000000 0.000000
0.300000 0.350000 0.000000 0.000000 0.000000
0.300000 0.400000 0.000000 0.000000 0.000000
0.300000 0.450000 0.000000 0.000000 0.000000
0.300000 0.500000 0.000000 0.000000 0.000000
0.300000 0.550000 0.030712 0.904929 0.000000
0.300000 0.600000 0.051003 0.732426 0.000000
0.300000 0.650000 0.058611 0.575611 0.000000
0.300000 0.700000 0.076071 0.711513 0.000000
0.300000 0.750000 0.093899 0.640710 0.000000
0.300000 0.800000 0.094635 0.786582 0.000000
0.300000 0.850000 0.111091 0.741743 0.000000
0.300000 0.900000 0.119783 0.767909 0.000000
0.300000 0.950000 0.127143 0.545583 0.000000
